TSDone,DocNum,ItemCode,BatchNum,Project,QCScore,Itemcount,Temperature,Brix,PoundsPressure,Color,Discoloration,InsectPresenceFrass,Softness,Bruising,Decay,DehydrationShrivel,AbnormalSoftness,UnhealedCutsSplits,Undersized,Oversized,InsectDamage,Scarring,DocType
 05/14/2017,50713,HXF,497915,AVA,95,150,58,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/14/2017,50713,HXF,497918,TEP,97,150,58,0,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/14/2017,50713,HXF,497918,TEP,97,150,58,0,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/14/2017,50713,HXF,497918,TEP,97,150,58,0,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/14/2017,50713,CHT,498047,TEP,95,150,59,0,0.00,5,0,0,15,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50713,CHT,498047,TEP,95,150,59,0,0.00,5,0,0,15,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50713,CHT,498049,BCN,93,150,59,7,0.00,5,0,0,18,0,0,0,0,0,0,0,0,5,IM
 05/14/2017,50713,CHT,498049,BCN,93,150,59,7,0.00,5,0,0,18,0,0,0,0,0,0,0,0,5,IM
 05/14/2017,50713,CHT,498049,BCN,93,150,59,7,0.00,5,0,0,18,0,0,0,0,0,0,0,0,5,IM
 05/14/2017,50713,SUW,497901,TEP,95,150,59,7,0.00,6,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/14/2017,50713,SUW,497901,TEP,95,150,59,7,0.00,6,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/15/2017,50717,CHF,497942,ZAR,100,150,56,6,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50717,SUW,497943,ZAR,99,150,55,6,0.00,5,0,0,0,0,0,0,0,0,0,0,5,0,IM
 05/14/2017,50717,HXF,497944,ZAR,90,150,48,7,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50717,SLT2,497945,ZAR,80,150,49,7,0.00,5,0,0,6,0,0,5,0,0,0,0,0,0,IM
 05/14/2017,50717,SLT3,497946,ZAR,86,150,50,6,0.00,5,11,0,0,0,0,0,0,0,0,0,4,0,IM
 05/14/2017,50717,SLW,497947,ZAR,94,150,55,6,0.00,0,16,0,0,0,0,0,0,0,0,0,4,0,IM
 05/15/2017,50717,MXW,497949,ZAR,80,150,52,0,0.00,0,0,0,0,0,0,6,0,0,0,0,0,0,IM
 05/14/2017,50717,MXT2,497948,ZAR,69,150,53,0,0.00,0,0,0,3,0,0,12,0,0,0,0,0,0,IM
 05/15/2017,50717,CSF,497950,ZAR,91,100,52,0,0.00,0,0,0,6,0,0,0,0,0,0,0,0,25,IM
 05/15/2017,50717,CMF,497951,ZAR,89,150,53,0,0.00,0,9,0,12,0,0,0,0,0,0,0,0,24,IM
 05/15/2017,50717,CLF,497952,ZAR,95,150,56,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,30,IM
 05/14/2017,50717,PCF2,497953,ZAR,95,150,54,0,0.00,0,0,0,0,0,0,0,0,0,6,0,0,22,IM
 05/15/2017,50717,ZGF,497954,ZAR,73,150,53,0,0.00,0,8,0,0,0,0,0,0,0,0,0,0,145,IM
 05/15/2017,50717,ZGX,497955,AVA,71,150,53,0,0.00,0,68,0,0,0,0,0,0,0,0,0,0,40,IM
 05/15/2017,50717,ZGF,497956,AVA,72,150,53,0,0.00,0,10,0,0,0,0,0,0,0,0,0,0,145,IM
 05/15/2017,50717,ZGM,497957,AVA,89,150,53,0,0.00,0,15,0,0,0,0,0,0,0,0,0,0,34,IM
 05/15/2017,50717,ZBX,497958,ZAR,80,150,53,0,0.00,0,47,0,0,0,0,0,0,0,0,0,0,29,IM
 05/15/2017,50717,ZBF,497959,ZAR,73,150,50,0,0.00,0,0,0,0,0,2,0,0,0,0,0,0,145,IM
 05/15/2017,50717,ZBX,497960,AVA,74,150,53,0,0.00,0,41,0,0,0,0,0,0,0,0,0,0,76,IM
 05/14/2017,50717,ORJ,497961,ZAR,68,150,65,0,0.00,0,65,0,0,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50717,OYM,497962,ZAR,60,150,73,0,0.00,0,50,0,0,40,0,0,0,0,0,0,0,0,IM
 05/14/2017,50717,OYJ,497963,ZAR,58,150,70,0,0.00,0,60,0,0,35,0,0,0,0,0,0,0,0,IM
 05/14/2017,50717,OYC,497964,ZAR,68,150,70,0,0.00,0,65,0,0,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50717,OYS,497965,ZAR,70,150,67,0,0.00,0,60,0,0,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50715,PCP2,497988,MHS,83,150,49,0,0.00,0,0,0,20,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50715,PCP2,497988,MHS,83,150,49,0,0.00,0,0,0,20,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50715,PCP2,497988,MHS,83,150,49,0,0.00,0,0,0,20,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50715,STM,497997,MHS,77,150,48,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,140,IM
 05/14/2017,50715,STM,497997,MHS,77,150,48,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,140,IM
 05/14/2017,50715,STM,497997,MHS,77,150,48,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,140,IM
 05/15/2017,50714,ZGF,497821,BCN,84,150,50,0,0.00,0,0,0,20,0,0,0,0,0,0,0,0,55,IM
 05/15/2017,50714,ZGF,497821,BCN,84,150,50,0,0.00,0,0,0,20,0,0,0,0,0,0,0,0,55,IM
 05/15/2017,50714,ZGF,497821,BCN,84,150,50,0,0.00,0,0,0,20,0,0,0,0,0,0,0,0,55,IM
 05/15/2017,50714,ZGF,497821,BCN,84,150,50,0,0.00,0,0,0,20,0,0,0,0,0,0,0,0,55,IM
 05/14/2017,50714,ZGM,497902,BCN,78,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,130,IM
 05/14/2017,50714,ZGM,497902,BCN,78,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,130,IM
 05/14/2017,50714,ZFW,497795,BCN,84,150,49,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,95,IM
 05/14/2017,50714,ZFW,497795,BCN,84,150,49,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,95,IM
 05/14/2017,50714,ZGX,497904,BCN,83,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,100,IM
 05/14/2017,50714,ZGX,497904,BCN,83,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,100,IM
 05/14/2017,50714,SHF,498041,AVA,98,150,53,0,0.00,0,7,0,0,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50714,PAP,498031,TEP,91,150,51,0,0.00,0,28,0,0,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50714,SNOF,498032,BCN,88,150,55,0,0.00,0,0,0,0,0,0,0,0,0,0,0,15,0,IM
 05/14/2017,50714,SNO,498033,BCN,86,150,56,0,0.00,0,0,0,0,0,0,0,0,0,0,0,24,0,IM
 05/14/2017,50715,PBM,498044,MHS,77,150,49,0,0.00,0,0,0,25,0,0,0,0,0,0,0,0,30,IM
 05/14/2017,50715,PBM,498044,MHS,77,150,49,0,0.00,0,0,0,25,0,0,0,0,0,0,0,0,30,IM
 05/14/2017,50714,ZUX,497815,BCN,97,150,48,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,19,IM
 05/14/2017,50714,MBF12,498019,BCN,72,150,50,0,0.00,0,85,0,0,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50714,MBF12,498019,BCN,72,150,50,0,0.00,0,85,0,0,0,0,0,0,0,0,0,0,0,IM
 05/14/2017,50714,ZBF,498036,BCN,79,150,50,0,0.00,0,0,0,10,0,0,0,0,0,0,0,0,105,IM
 05/14/2017,50714,ZBF,498036,BCN,79,150,50,0,0.00,0,0,0,10,0,0,0,0,0,0,0,0,105,IM
 05/14/2017,50714,ZUF,497816,BCN,98,150,48,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,13,IM
 05/14/2017,50714,ZBF,498028,TEP,86,100,49,0,0.00,0,6,0,0,0,0,0,0,0,0,0,0,45,IM
 05/14/2017,50714,ZBM,498035,BCN,79,150,49,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,125,IM
 05/14/2017,50714,ZGX,498068,TEP,94,150,48,0,0.00,0,7,0,0,0,0,0,0,0,0,0,0,25,IM
 05/14/2017,50714,ZBM,498027,TEP,88,50,49,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,25,IM
 05/14/2017,50714,ZBX,498034,BCN,77,150,49,0,0.00,0,0,0,10,0,0,0,0,0,0,0,0,115,IM
 05/14/2017,50714,PBM,498058,BCN,83,150,48,0,0.00,0,12,0,0,0,0,0,0,0,0,0,0,17,IM
 05/14/2017,50714,PBM,498058,BCN,83,150,48,0,0.00,0,12,0,0,0,0,0,0,0,0,0,0,17,IM
 05/14/2017,50714,ZXW,498059,BCN,95,150,48,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,29,IM
 05/14/2017,50715,SUP,498071,MHS,89,150,54,7,0.00,6,0,0,3,0,0,0,0,0,0,0,0,2,IM
 05/14/2017,50715,STF,498056,MHS,79,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,125,IM
 05/14/2017,50715,GCH,498072,MHS,95,150,56,6,0.00,0,8,0,6,0,0,0,0,0,0,0,0,5,IM
 05/14/2017,50714,EN2,498077,BCN,50,50,50,0,0.00,0,25,0,0,0,0,0,0,0,0,0,50,0,IM
 05/14/2017,50714,SBX,498062,BCN,62,150,52,0,0.00,0,64,0,6,0,0,0,0,0,0,0,0,87,IM
 05/14/2017,50714,ZGB,498052,BCN,75,100,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,100,IM
 05/14/2017,50714,ZGF,498067,TEP,93,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,45,IM
 05/14/2017,50714,ZGM,498066,TEP,86,50,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,29,IM
 05/15/2017,50716,SUB,497996,TEP,87,150,56,7,0.00,6,0,0,0,0,0,8,0,0,0,0,0,0,IM
 05/15/2017,50716,SUB,497996,TEP,87,150,56,7,0.00,6,0,0,0,0,0,8,0,0,0,0,0,0,IM
 05/15/2017,50716,CHF,498070,BCN,99,150,58,7,0.00,6,0,0,2,0,0,0,0,0,0,0,0,5,IM
 05/15/2017,50716,CHF,498070,BCN,99,150,58,7,0.00,6,0,0,2,0,0,0,0,0,0,0,0,5,IM
 05/15/2017,50716,CHF,498070,BCN,99,150,58,7,0.00,6,0,0,2,0,0,0,0,0,0,0,0,5,IM
 05/15/2017,50716,SWF,498081,BCN,90,150,59,6,0.00,5,0,0,30,0,0,0,0,0,0,0,0,0,IM
 05/15/2017,50716,MXT2,498039,BCN,99,150,58,0,0.00,0,0,2,0,0,0,0,0,0,0,0,0,0,IM
 05/15/2017,50716,MXT2,498039,BCN,99,150,58,0,0.00,0,0,2,0,0,0,0,0,0,0,0,0,0,IM
 05/15/2017,50716,MXT2,497914,AVA,93,150,57,0,0.00,0,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/15/2017,50716,MXT2,497914,AVA,93,150,57,0,0.00,0,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/15/2017,50716,MXT2,497914,AVA,93,150,57,0,0.00,0,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/15/2017,50716,MXT2,497926,TEP,93,150,57,0,0.00,0,0,0,2,0,0,4,0,0,0,0,0,0,IM
 05/15/2017,50716,MXT2,497926,TEP,93,150,57,0,0.00,0,0,0,2,0,0,4,0,0,0,0,0,0,IM
 05/15/2017,50716,MXT2,497926,TEP,93,150,57,0,0.00,0,0,0,2,0,0,4,0,0,0,0,0,0,IM
 05/15/2017,50716,RPF,498093,AVA,76,150,59,6,0.00,6,0,0,37,0,0,7,0,0,0,0,0,0,IM
 05/15/2017,50716,SLW,498012,TEP,94,150,60,6,0.00,5,18,0,0,0,0,0,0,0,0,0,0,0,IM
 05/15/2017,50716,SLW,498012,TEP,94,150,60,6,0.00,5,18,0,0,0,0,0,0,0,0,0,0,0,IM
 05/15/2017,50716,CHT,498049,BCN,96,150,55,7,0.00,6,0,0,3,0,0,2,0,0,0,0,0,0,IM
 05/15/2017,50716,CHT,498049,BCN,96,150,55,7,0.00,6,0,0,3,0,0,2,0,0,0,0,0,0,IM
 05/15/2017,50716,CHT,498049,BCN,96,150,55,7,0.00,6,0,0,3,0,0,2,0,0,0,0,0,0,IM
 05/15/2017,50716,SUF,498025,TEP,91,150,57,7,0.00,6,0,0,2,0,0,5,0,0,0,0,0,0,IM
 05/15/2017,50716,SUF,498025,TEP,91,150,57,7,0.00,6,0,0,2,0,0,5,0,0,0,0,0,0,IM
 05/15/2017,50716,SUF,498025,TEP,91,150,57,7,0.00,6,0,0,2,0,0,5,0,0,0,0,0,0,IM
 05/15/2017,50716,SUF,498025,TEP,91,150,57,7,0.00,6,0,0,2,0,0,5,0,0,0,0,0,0,IM
 05/15/2017,50716,SUF,498025,TEP,91,150,57,7,0.00,6,0,0,2,0,0,5,0,0,0,0,0,0,IM
 05/15/2017,50716,CHT,498098,MUL,97,150,55,7,0.00,6,0,0,4,0,0,1,0,0,0,0,0,0,IM
 05/15/2017,50716,SLT2,497990,TEP,88,150,60,6,0.00,5,0,0,5,0,0,3,0,0,32,0,0,0,IM
 05/15/2017,50716,SLT2,497990,TEP,88,150,60,6,0.00,5,0,0,5,0,0,3,0,0,32,0,0,0,IM
 05/15/2017,50716,SLT2,497990,TEP,88,150,60,6,0.00,5,0,0,5,0,0,3,0,0,32,0,0,0,IM
 05/15/2017,50716,SLT2,497990,TEP,88,150,60,6,0.00,5,0,0,5,0,0,3,0,0,32,0,0,0,IM
 05/15/2017,50716,SLT2,497990,TEP,88,150,60,6,0.00,5,0,0,5,0,0,3,0,0,32,0,0,0,IM
 05/15/2017,50716,CHT,498047,TEP,98,150,59,7,0.00,6,0,0,2,0,0,1,0,0,0,0,0,0,IM
 05/15/2017,50716,CHT,498047,TEP,98,150,59,7,0.00,6,0,0,2,0,0,1,0,0,0,0,0,0,IM
 05/15/2017,50716,HOF,498084,AVA,98,150,60,6,0.00,5,7,0,0,0,0,0,0,0,0,0,0,0,IM
 05/15/2017,50716,HOF,498084,AVA,98,150,60,6,0.00,5,7,0,0,0,0,0,0,0,0,0,0,0,IM
 05/15/2017,50716,HOF,498080,TEP,96,150,60,0,0.00,0,0,0,12,0,0,0,0,0,0,0,0,0,IM
 05/15/2017,50716,HOF,498080,TEP,96,150,60,0,0.00,0,0,0,12,0,0,0,0,0,0,0,0,0,IM
 05/15/2017,50716,CHF,498075,TEP,97,150,57,0,0.00,0,0,0,3,0,0,1,0,0,0,0,0,0,IM
 05/15/2017,50716,CHF,498075,TEP,97,150,57,0,0.00,0,0,0,3,0,0,1,0,0,0,0,0,0,IM
 05/15/2017,50716,SUF,498050,MUL,98,150,58,6,0.00,5,0,0,7,0,0,0,0,0,0,0,0,0,IM
 05/15/2017,50716,SUF,498050,MUL,98,150,58,6,0.00,5,0,0,7,0,0,0,0,0,0,0,0,0,IM
 05/15/2017,50716,SUP,498087,TEP,97,150,61,7,0.00,6,0,0,3,0,0,1,0,0,0,0,0,0,IM
 05/15/2017,50716,YPF,498029,TEP,97,150,60,7,0.00,0,0,0,8,0,0,0,0,0,0,0,0,0,IM
 05/15/2017,50716,YPF,498040,BCN,100,150,57,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,291309,CHEB,498449,DCN,69,200,46,7,0.00,0,65,0,0,0,0,0,0,4,0,0,0,0,PO
 05/16/2017,291309,SUB,498450,DCN,60,150,46,7,0.00,6,80,0,0,0,0,0,0,2,0,0,0,0,PO
 05/16/2017,50709,SUW,497969,ZAR,85,150,49,6,0.00,5,0,0,0,0,0,0,0,0,0,27,3,0,IM
 05/16/2017,50514,HXW,495935,TEP,27,150,49,0,0.00,0,0,0,0,0,2,36,0,0,0,0,0,0,IM
 05/16/2017,50514,HXW,495909,TEP,35,150,49,0,0.00,0,0,0,0,0,1,32,0,0,0,0,0,0,IM
 05/16/2017,50514,HXW,495933,BCN,42,150,49,0,0.00,0,0,0,3,0,0,28,0,0,0,0,0,0,IM
 05/16/2017,50514,HXW,495904,BCN,43,150,49,0,0.00,0,0,0,0,0,1,27,0,0,0,0,0,0,IM
 05/16/2017,50514,HXW,495931,AVA,30,150,49,0,0.00,0,0,0,0,0,2,34,0,0,0,0,0,0,IM
 05/16/2017,50514,HXW,495905,AVA,20,150,49,0,0.00,0,0,0,0,0,4,38,0,0,0,0,0,0,IM
 05/16/2017,50756,SLT2,498295,TEP,98,150,60,7,0.00,6,0,0,2,0,0,0,0,0,0,0,0,8,IM
 05/16/2017,50756,SLT2,498295,TEP,98,150,60,7,0.00,6,0,0,2,0,0,0,0,0,0,0,0,8,IM
 05/16/2017,50756,SLT2,498295,TEP,98,150,60,7,0.00,6,0,0,2,0,0,0,0,0,0,0,0,8,IM
 05/16/2017,50756,SLT2,498295,TEP,98,150,60,7,0.00,6,0,0,2,0,0,0,0,0,0,0,0,8,IM
 05/16/2017,50756,SLT2,498279,BCN,99,150,60,8,0.00,6,0,0,0,0,0,0,0,0,0,0,0,5,IM
 05/16/2017,50756,SLT2,498279,BCN,99,150,60,8,0.00,6,0,0,0,0,0,0,0,0,0,0,0,5,IM
 05/16/2017,50756,SLT2,498279,BCN,99,150,60,8,0.00,6,0,0,0,0,0,0,0,0,0,0,0,5,IM
 05/16/2017,50756,MXW,498283,BCN,82,150,53,0,0.00,0,0,0,0,0,0,5,0,0,0,0,0,0,IM
 05/16/2017,50756,MXW,498303,AVA,83,150,53,0,0.00,0,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/16/2017,50756,SLT2,498304,AVA,90,150,60,7,0.00,6,0,0,2,0,0,5,0,0,0,0,0,8,IM
 05/16/2017,50756,SLT2,498304,AVA,90,150,60,7,0.00,6,0,0,2,0,0,5,0,0,0,0,0,8,IM
 05/16/2017,50756,SLT2,498304,AVA,90,150,60,7,0.00,6,0,0,2,0,0,5,0,0,0,0,0,8,IM
 05/16/2017,50756,HXW,498319,TEP,86,150,53,0,0.00,0,0,0,0,0,0,2,0,0,0,0,0,7,IM
 05/16/2017,50756,HXW,498321,AVA,85,150,53,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/16/2017,50756,HXW,498313,BCN,87,150,53,0,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,IM
 05/16/2017,50756,SUF,498314,BCN,88,150,56,8,0.00,6,0,0,2,0,0,6,0,0,0,0,0,7,IM
 05/16/2017,50756,SUF,498314,BCN,88,150,56,8,0.00,6,0,0,2,0,0,6,0,0,0,0,0,7,IM
 05/16/2017,50756,SUF,498314,BCN,88,150,56,8,0.00,6,0,0,2,0,0,6,0,0,0,0,0,7,IM
 05/16/2017,50756,SUF,498314,BCN,88,150,56,8,0.00,6,0,0,2,0,0,6,0,0,0,0,0,7,IM
 05/16/2017,50756,CHT,498354,BCN,98,150,56,7,0.00,6,0,0,3,0,0,0,0,0,0,0,0,5,IM
 05/16/2017,50756,CHF,498368,BCN,99,150,56,7,0.00,6,0,0,1,0,0,0,0,0,0,0,0,4,IM
 05/16/2017,50756,CHF,498368,BCN,99,150,56,7,0.00,6,0,0,1,0,0,0,0,0,0,0,0,4,IM
 05/16/2017,50756,CHF,498368,BCN,99,150,56,7,0.00,6,0,0,1,0,0,0,0,0,0,0,0,4,IM
 05/16/2017,50756,CHT,498356,AVA,99,150,56,7,0.00,6,0,0,3,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,SUF,498186,AVA,96,150,56,7,0.00,5,12,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,SUF,498186,AVA,96,150,56,7,0.00,5,12,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,SUF,498186,AVA,96,150,56,7,0.00,5,12,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,SUF,498186,AVA,96,150,56,7,0.00,5,12,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,SUF,498186,AVA,96,150,56,7,0.00,5,12,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,SUF,498186,AVA,96,150,56,7,0.00,5,12,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,SUF,498195,TEP,94,150,56,7,0.00,5,18,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,SUF,498195,TEP,94,150,56,7,0.00,5,18,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,SUF,498195,TEP,94,150,56,7,0.00,5,18,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,CHF,498365,MUL,99,150,56,7,0.00,5,0,0,2,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,CHF,498365,MUL,99,150,56,7,0.00,5,0,0,2,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,CHF,498365,MUL,99,150,56,7,0.00,5,0,0,2,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,CHF,498365,MUL,99,150,56,7,0.00,5,0,0,2,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,HXF,498181,BCN,98,150,56,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,IM
 05/16/2017,50756,HXF,498181,BCN,98,150,56,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,IM
 05/16/2017,50756,HXF,498181,BCN,98,150,56,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,IM
 05/16/2017,50756,HXF,498181,BCN,98,150,56,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,IM
 05/16/2017,50756,HXF,498184,TEP,100,150,56,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,HXF,498184,TEP,100,150,56,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,HXF,498184,TEP,100,150,56,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,HXF,498184,TEP,100,150,56,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50756,HXF,498185,AVA,87,150,56,0,0.00,0,0,0,0,0,0,8,0,0,0,0,0,0,IM
 05/16/2017,50756,HXF,498185,AVA,87,150,56,0,0.00,0,0,0,0,0,0,8,0,0,0,0,0,0,IM
 05/16/2017,50756,HXF,498185,AVA,87,150,56,0,0.00,0,0,0,0,0,0,8,0,0,0,0,0,0,IM
 05/16/2017,50756,MXF,498302,AVA,90,150,56,0,0.00,0,0,0,0,0,0,6,0,0,0,0,0,0,IM
 05/16/2017,50756,MXF,498302,AVA,90,150,56,0,0.00,0,0,0,0,0,0,6,0,0,0,0,0,0,IM
 05/16/2017,50756,RPF,498336,AVA,83,150,56,7,0.00,5,0,0,0,0,0,10,0,0,0,0,0,0,IM
 05/16/2017,50756,MXF,498281,BCN,85,150,56,0,0.00,0,0,0,0,0,0,9,0,0,0,0,0,0,IM
 05/16/2017,50756,MXF,498281,BCN,85,150,56,0,0.00,0,0,0,0,0,0,9,0,0,0,0,0,0,IM
 05/16/2017,50756,RPF,498337,MUL,87,150,56,7,0.00,6,0,0,0,0,0,8,0,0,0,0,0,0,IM
 05/16/2017,50756,YPF,498335,AVA,88,150,56,7,0.00,0,0,0,0,0,0,7,0,0,0,0,0,0,IM
 05/16/2017,50756,YPF,498338,BCN,92,150,56,7,0.00,0,0,0,0,0,0,4,0,0,0,0,0,8,IM
 05/16/2017,50756,MXT2,498280,BCN,83,150,52,0,0.00,0,0,0,0,0,0,4,0,0,0,0,0,0,IM
 05/16/2017,50756,MXT2,498306,AVA,84,150,52,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,8,IM
 05/16/2017,50756,MXT2,498296,TEP,80,150,52,0,0.00,0,0,0,0,0,0,6,0,0,0,0,0,0,IM
 05/16/2017,50756,MXT2,498296,TEP,80,150,52,0,0.00,0,0,0,0,0,0,6,0,0,0,0,0,0,IM
 05/16/2017,50756,CHT,498358,MUL,98,150,56,7,0.00,6,0,0,1,0,0,1,0,0,0,0,0,0,IM
 05/16/2017,50756,CHT,498358,MUL,98,150,56,7,0.00,6,0,0,1,0,0,1,0,0,0,0,0,0,IM
 05/16/2017,50757,CXF,498374,BCN,99,150,60,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,7,IM
 05/16/2017,50757,CHF,498368,BCN,89,150,50,7,0.00,5,0,0,0,0,0,0,0,0,0,0,0,6,IM
 05/16/2017,50757,CHF,498368,BCN,89,150,50,7,0.00,5,0,0,0,0,0,0,0,0,0,0,0,6,IM
 05/16/2017,50757,CHF,498368,BCN,89,150,50,7,0.00,5,0,0,0,0,0,0,0,0,0,0,0,6,IM
 05/16/2017,50758,PCP,498340,MHS,84,150,49,0,0.00,0,0,0,2,0,0,1,0,0,0,0,0,19,IM
 05/16/2017,50758,TV4,498388,MHS,81,100,52,6,0.00,5,12,0,0,0,0,0,0,0,0,0,0,11,IM
 05/16/2017,50757,SUB,498379,AVA,85,150,51,7,0.00,5,0,0,0,0,0,3,0,0,0,0,0,0,IM
 05/16/2017,50758,TOV,498389,MHS,86,150,52,6,0.00,6,13,0,0,0,0,0,0,0,0,0,0,0,IM
 05/16/2017,50758,PCP2,498325,MHS,86,150,49,0,0.00,0,0,0,0,0,0,1,0,0,0,0,0,12,IM
 05/16/2017,50758,PCP2,498325,MHS,86,150,49,0,0.00,0,0,0,0,0,0,1,0,0,0,0,0,12,IM
 05/16/2017,50758,MXT2,498312,MHS,89,150,54,0,0.00,0,0,0,2,0,0,0,0,0,0,0,0,5,IM
 05/16/2017,50757,MXT2,498296,TEP,70,150,54,0,0.00,0,0,0,0,0,0,12,0,0,0,0,0,0,IM
 05/16/2017,50757,MXT2,498296,TEP,70,150,54,0,0.00,0,0,0,0,0,0,12,0,0,0,0,0,0,IM
 05/16/2017,50757,SLT2,498279,BCN,88,150,56,8,0.00,6,0,0,1,0,0,7,0,0,0,0,0,0,IM
 05/16/2017,50757,SLT2,498279,BCN,88,150,56,8,0.00,6,0,0,1,0,0,7,0,0,0,0,0,0,IM
 05/16/2017,50757,SLT2,498279,BCN,88,150,56,8,0.00,6,0,0,1,0,0,7,0,0,0,0,0,0,IM
 05/16/2017,50757,SLT2,498304,AVA,88,150,56,7,0.00,5,0,0,0,0,0,6,0,0,0,0,11,0,IM
 05/16/2017,50757,SLT2,498304,AVA,88,150,56,7,0.00,5,0,0,0,0,0,6,0,0,0,0,11,0,IM
 05/16/2017,50757,SLT2,498304,AVA,88,150,56,7,0.00,5,0,0,0,0,0,6,0,0,0,0,11,0,IM
 05/16/2017,50757,ZBF,498343,BCN,96,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,27,IM
 05/16/2017,50757,ZGM,498189,BCN,97,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,19,IM
 05/16/2017,50757,ZGM,498189,BCN,97,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,19,IM
 05/16/2017,50757,ZGF,498289,BCN,97,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,21,IM
 05/16/2017,50757,ZGF,498289,BCN,97,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,21,IM
